Year,Company_name,SEC_code,Industry_type,CSR_commitee,CSR_board_size,Compliance_environmental_laws,EPA_fines,Amount_of_fines,SDG_targets,Issue_green_bonds,Govt_collaboration,Total_carbon_emissions,Direct_carbon_emissions,Indirect_carbon_emissions,Scope3_carbon_emissions,Environmental_scores,Disclosure_scores,Energy_conservation,Water_treatment,Recycling,Biodiversity,Waste_management,Green_innovation,GHG_sales,Net_zero_targets,Disclosure_of_R&D,Climate_change_policy,Renewal_energy,Dow_jones_sustainability_index,FTSE4Good_Index,MSCI_ESG_index,Global_reporting_initiative,Integrated_reporting_framework,Risk_score,Controversy_level,Planning_zero_carbon,ESG_funds
2018,NetApp,NTAP,12,0,0,1,0,0,EG,0,0,102.81,5.75,97.07,63.4,37.21,48.17,0,0,0,0,1,1,11.87,0,1,0,0,1,0,3,0,2,15.51,1,0,679
2018,Netflix,NFLX,10,0,0,0,0,0,EG,0,0,0,0,0,0,5.16,31.76,0,0,0,0,0,0,4.17,1,1,0,0,1,0,3,0,0,16.25,2,0,807
2018,Newell Brands,NWL,16,1,4,1,0,0,ESG,0,0,386.88,0,0,0,18.18,41.36,1,1,1,0,1,0,33.3,1,0,0,0,1,0,3,0,2,14.35,2,0,621
2018,Newmont,NEM,4,1,6,0,1,94373,ESG,0,1,4690,3110,1580,6437.21,84.42,82.01,1,1,0,1,1,0,326.83,1,1,1,0,1,2,3,1,0,20.33,3,0,944
2018,News Corp.,NWSA,10,0,0,0,0,0,EG,0,0,183.5,28.15,155.36,14.93,23.86,46.6,1,1,0,1,1,0,18.53,1,1,0,0,1,2,3,0,2,11.24,2,0,382
2018,NextEra Energy,NEE,4,0,0,0,0,0,ESG,0,0,0,0,0,0,44.55,51.47,1,1,0,1,1,1,2969.73,1,0,1,0,1,0,3,1,0,27.53,2,0,899
2018,Nike,NKE,2,1,3,0,0,0,ESG,0,1,301.05,41.94,259.1,19875.4,55.12,62.15,1,1,1,1,1,1,7.79,0,1,1,1,1,0,3,1,0,16.95,3,0,1180
2018,Nordstorm,JWN,2,0,0,0,0,0,ES,0,0,0,0,0,0,16.79,45.23,1,1,1,0,1,0,20.93,0,0,1,1,1,0,0,0,0,15.75,2,0,138
2018,Norfolk Southern,NSC,18,0,0,0,0,0,ESG,0,0,5126.28,4930.13,196.15,6055.99,40.38,57.47,1,0,0,0,1,1,348.44,0,1,0,0,1,0,3,0,0,22.73,2,0,744
2018,Northern Trust,NTRS,13,1,5,0,0,0,ESG,0,0,39.45,2.64,36.81,19.28,26.25,48.88,1,1,0,1,0,1,5.22,0,0,1,0,1,2,3,1,0,24.39,2,0,814
2018,Northrop Grumman,NOC,18,1,5,1,0,0,ESG,0,0,499.63,134.07,365.56,1367.41,51.1,62.49,1,1,0,1,1,1,24.27,1,0,1,0,1,2,3,1,0,27.4,2,0,206
2018,Northwestern Mutual,NWE,13,1,4,0,0,0,E,0,0,2703.37,2703.37,1791.02,1791.02,16.43,42.88,1,1,0,1,1,0,2241.18,0,0,1,0,1,0,0,0,0,0,0,0,55
2018,NOV,NOV,4,0,0,0,0,0,ESG,0,0,1330,1010,320,0,10.36,42.69,1,1,0,0,1,0,81.91,0,0,0,0,0,0,0,0,0,33.04,2,0,131
2018,NRG Energy,NRG,4,1,3,1,0,0,ESG,0,0,49900.2,49711.2,189,13.8,58.95,61.15,1,1,0,1,1,1,1595.13,1,1,1,0,1,0,3,1,0,31.62,2,0,268
2018,Nucor,NUE,8,0,0,1,0,0,EG,0,0,0,4825.22,0,0,52.64,54.36,1,0,0,0,1,1,329.24,1,0,0,0,1,0,3,1,1,32.28,2,0,632
2018,Nvidia,NVDA,12,1,3,0,0,0,ESG,0,1,53.59,2.36,51.23,326.24,69.1,65.92,1,1,1,0,1,1,6.03,0,0,1,0,1,2,3,1,0,13.45,2,0,1512
2018,NVR,NVR,9,0,0,1,0,0,EG,0,0,0,0,0,0,0,31.53,0,0,0,0,0,0,4.19,0,0,0,0,1,2,3,0,2,20.75,1,0,577
2018,Occidental PEtroleum,OXY,4,1,5,0,0,0,EG,0,0,14470,10380,4100,71000,46.93,60.04,1,1,0,1,1,0,1292.24,1,1,1,0,1,0,3,1,0,43.23,2,0,418
2018,ODP,ODP,12,1,4,1,0,0,ESG,0,0,254.2,0,0,0,23.77,46.19,1,1,0,0,1,1,41.58,0,0,0,0,1,0,0,1,2,0,0,0,79
2018,Old Republic International,ORI,15,0,0,1,0,0,ESG,0,1,0,0,0,0,0,31.49,0,0,0,0,0,0,4.46,0,0,0,0,1,0,0,0,0,28.56,1,0,111
2018,Olin,OLN,7,0,0,1,0,0,EG,0,1,0,0,0,0,14.86,40.86,0,0,0,0,1,0,1033.38,0,0,0,0,1,2,0,0,2,40.43,2,0,60
2018,Omnicom Group,OMC,10,0,0,0,0,0,ESG,0,0,96.02,30.61,65.41,144.1,10.99,37.97,1,0,0,0,1,0,5.08,1,0,0,1,1,0,3,1,0,18.18,1,0,713
2018,Oneok,OKE,3,1,0,0,1,23000,ESG,0,0,5800,3200,2600,58100,32.32,53.48,1,1,0,1,1,0,621.79,0,0,0,0,1,2,3,1,0,23.98,1,0,685
2018,Oracle,ORCL,12,0,0,0,0,0,ESG,0,0,527.84,14.76,513.07,991.71,47.18,53.07,1,1,0,1,1,1,16.76,0,0,1,1,1,0,3,1,0,13.92,2,0,953
2018,O'Reilly Automotive,ORLY,19,0,0,0,0,0,ESG,0,0,0,0,0,0,0.76,32.74,1,0,0,0,0,0,37.16,0,0,0,0,1,0,3,0,0,13.03,1,0,591
2018,Oshkosh Corporation,OSK,8,0,0,1,0,0,ESG,0,0,161.9,65.5,96.4,89.99,60.74,64.16,1,1,1,0,1,0,19.17,0,0,0,0,1,0,0,1,0,19.83,3,0,96
2018,Otis Worldwide,OTIS,18,0,0,0,0,0,ESG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,707
2018,Ovintiv,OVV,3,1,4,0,0,0,ESG,0,1,3511.67,3312.65,199.03,0,23.41,49.11,1,1,0,1,1,0,1071.84,0,0,1,0,1,0,0,0,0,32.49,2,0,74
2018,Owens & Minor,OMI,6,0,0,1,0,0,EG,0,0,0,0,0,0,0,30.52,0,0,0,0,0,0,4.27,0,0,0,0,1,0,0,0,2,0,0,0,95
2018,Owens Corning,OC,8,0,0,1,0,0,EG,0,0,4372.86,2833.98,2833.98,3892.18,84.93,79.3,1,1,0,1,1,1,539.18,0,1,1,0,1,2,3,1,2,15.34,1,0,834
2018,Paccar,PCAR,7,0,0,1,0,0,EG,0,1,0,0,0,0,16.46,39.12,1,1,0,0,1,0,12.64,0,1,0,0,1,0,3,0,0,27.77,3,0,644
2018,Packaging Corp. of America,PKG,7,0,0,1,0,0,ESG,0,0,2980,1700,1280,220,61.73,60.42,1,1,0,1,1,0,458.54,0,0,1,0,1,0,3,1,0,16.66,1,0,533
2018,Parker0Hannifin,PH,7,0,0,0,0,0,ESG,0,0,558.06,0,0,0,19.93,42.82,1,1,0,0,1,0,57.76,0,0,0,0,1,0,3,0,0,29.2,2,0,580
2018,Patterson,PDCO,6,0,0,1,0,0,EG,0,0,0,0,0,0,15.19,38.44,1,0,1,0,1,1,4.65,0,0,0,0,1,0,0,0,2,0,0,0,113
2018,Paypal Holdings,PYPL,13,1,3,0,0,0,ESG,0,0,68.1,10.7,57.4,26.5,29.36,47.46,1,1,0,0,1,1,2.95,1,1,1,1,1,2,3,1,1,15.99,2,0,1130
2018,PBF Energy,PBF,4,1,3,1,0,0,EG,0,0,0,0,0,0,4.95,36.99,1,0,0,0,1,0,334.99,0,0,0,0,1,0,0,0,0,0,0,0,76
2018,Penske Automotive Group,PAG,19,0,0,1,0,0,EG,0,0,0,0,0,0,0.76,33.04,1,0,0,0,0,1,13.67,0,0,0,0,1,0,0,0,1,12.3,2,0,64
2018,PepsiCo,PEP,5,1,4,0,0,0,ESG,0,1,5207.24,3577.27,1629.97,62818,47.27,61.89,1,1,1,1,1,1,80.28,1,0,1,0,1,0,3,1,0,15.94,3,0,1178
2018,Performance Good Group,PFGC,5,0,0,1,0,0,EG,0,0,0,0,0,0,0.33,32.69,0,0,0,0,0,0,39.93,0,0,0,0,1,0,0,0,0,17.41,2,0,77
2018,Pfizer,PFE,6,1,4,0,0,0,ESG,0,1,1680,760,920,3680.55,54.06,58.55,1,1,1,1,1,1,16.98,1,1,1,0,1,0,3,1,2,25.34,3,0,976
2018,PG&E,PCG,3,0,0,1,0,0,ESG,0,1,4931.64,4115.62,816.02,44305.8,70.58,63.98,1,1,0,1,1,1,317.64,0,0,1,0,1,0,3,1,0,35.26,5,0,182
2018,Philip Morris International,PM,5,1,6,0,0,0,ESG,0,0,830.5,408.16,422.34,4919.76,76.83,76.64,1,1,1,1,1,0,25.13,1,1,1,1,1,0,3,1,0,23.79,3,0,269
2018,Phillips 66,PSX,4,1,8,1,0,0,EG,0,0,35700,26500,9200,0,37.6,58.34,1,1,0,1,1,1,367.63,0,0,0,0,1,0,3,0,0,29.35,3,0,588
2018,Plains GP Holdings,14636R9D,3,0,0,1,0,0,EG,0,0,0,0,0,0,0.33,33.98,0,0,0,0,0,0,534.27,0,0,0,0,0,0,0,0,1,0,0,0,0
2018,PNC Financial Services Group,PNC,13,0,0,0,0,0,ESG,0,0,249.4,35.3,214.1,132.91,39.35,54.29,1,1,0,0,1,1,9.66,0,0,1,1,0,0,3,1,0,22.34,3,0,924
2018,Polaris,PII,19,0,0,1,0,0,EG,0,0,116.58,38.12,78.46,0,52.88,55.09,1,1,0,0,1,0,15.42,0,0,0,1,1,0,0,0,0,11.1,2,0,115
2018,Post Holdings,POST,5,0,0,1,0,0,ESG,0,0,0,0,0,0,15.04,38.2,0,0,0,0,0,0,144.99,0,0,1,0,1,0,0,0,0,42.65,2,1,61
2018,PPG Industries,PPG,8,1,5,1,0,0,EG,0,0,940,400,540,0,58.5,58.7,1,1,1,0,1,1,58.87,0,0,0,1,1,2,3,1,1,24.33,1,0,780
2018,PPL,PPL,3,1,5,0,0,0,ESG,0,1,29947,29618.4,328.57,6698.58,59.44,60.46,1,1,0,1,1,0,5424.03,1,0,1,0,1,0,3,1,0,33.84,2,0,276
2018,Principal Financial,PFG,13,1,5,0,0,0,ESG,0,0,43.45,6.87,36.58,0,19.63,43.88,1,1,0,0,1,1,2.29,1,0,0,0,1,0,3,1,0,17.22,1,0,654
2018,Procter & Gamble,PG,5,1,6,0,0,0,ESG,0,1,4738.62,2138,2598.62,210173,61.4,60.37,1,1,1,1,1,1,71.7,0,0,1,1,1,0,3,1,0,26.61,3,0,1254
2018,Progressive,PGR,15,0,0,0,0,0,ESG,0,0,0,0,0,0,1.15,32.94,0,0,0,0,1,0,4.7,0,0,0,0,1,0,3,0,0,20.87,1,0,790
2018,Prudential Financial (U.S.),PRU,13,1,3,0,0,0,ESG,1,1,72.52,14.31,58.21,31.48,33.07,54.67,1,1,0,0,0,1,0.8,1,0,1,0,1,0,3,1,2,16.21,1,0,948
2018,Public Service Enterprise Group,PEG,4,1,5,0,0,0,ESG,0,0,14650.4,13864.6,965.72,11414.2,52.55,63.61,1,1,0,1,1,1,974.38,1,0,1,0,1,2,3,1,0,28.46,2,1,546
2018,PulteGroup,PHM,9,1,4,1,0,0,ESG,0,0,0,0,0,0,0.33,33.53,0,0,0,0,0,0,3.36,0,0,0,0,1,2,3,0,0,20.87,2,0,613
2018,PVH,PVH,12,1,3,1,0,0,ESG,0,0,140.48,32.69,107.79,2961.96,32.29,50.23,1,1,1,0,1,1,8.6,1,1,1,0,1,0,0,1,0,15.58,3,1,265
2018,Qualcomm,QCOM,11,0,0,0,0,0,ESG,0,0,214.26,78.29,135.97,111.25,72.09,65.9,1,1,0,0,1,1,0,1,1,1,0,1,0,3,1,0,16.59,4,0,966
2018,Quanta Services,PWR,9,1,4,1,0,0,ESG,0,0,0,0,0,0,0.33,35.08,0,0,0,0,0,0,62.96,0,1,0,0,1,0,3,0,0,35.02,2,0,498
2018,Quest Diagnostics,DGX,5,1,5,0,0,0,ESG,0,0,0,0,0,0,16.46,45.29,1,1,1,0,1,1,37.68,0,0,0,1,1,0,3,0,0,20.9,3,0,1009
2018,Qurate Retail,QRTEA,10,0,0,0,0,0,EG,0,0,87.72,14.02,73.71,0,5.44,32.3,1,1,0,1,1,0,6.42,0,0,0,0,1,0,0,0,0,25.29,2,0,91
2018,R.R. Donnelley & Sons,RRD,1,1,0,1,0,0,ESG,0,0,0,0,0,0,1.57,33.64,1,0,0,0,1,0,73.91,0,0,0,0,1,0,0,0,0,0,0,0,6
2018,Ralph Lauren,RL,2,0,0,1,0,0,ESG,0,0,64.22,0,0,0,18.18,40.32,1,1,1,0,1,0,14.87,1,1,0,0,1,0,0,0,2,13.18,2,0,250
2018,Raymond James Financial,RJF,13,0,0,0,0,0,EG,0,0,0,0,0,0,0.48,32.59,0,0,0,0,1,0,3.46,0,0,0,0,1,0,3,0,2,23.99,2,0,590
2018,Raytheon Technologies,RTX,12,1,7,0,0,0,ESG,0,1,0,0,0,0,33.28,48.45,1,1,0,0,1,1,26.46,0,0,1,0,1,0,3,1,0,34.98,3,0,333
2018,Regeneron Pharmaceuticals,REGN,6,0,0,0,0,0,ESG,0,1,99.6,58.2,41.4,394.57,37.36,53.04,1,1,0,1,1,1,9.62,0,0,0,0,1,0,3,0,0,18.15,2,0,934
2018,Regions Financial,RF,13,1,5,1,0,0,ESG,1,0,109.14,6.16,102.98,9.1,32.2,51.88,1,1,0,1,1,1,13.34,0,1,0,0,1,0,3,1,0,15.6,2,0,868
2018,Reinsurance Group of America,RGA,15,0,0,1,0,0,ESG,0,0,0,0,0,0,2.08,33.26,1,1,0,0,1,1,3.1,1,0,0,0,1,0,0,0,0,22.48,0,0,183
2018,Reliance Steel & Aluminium ,RS,8,0,0,0,0,0,EG,0,0,0,0,0,0,1.24,34.17,1,0,0,0,1,0,23.4,0,0,0,0,1,0,0,0,0,18.47,0,0,181
2018,Republic Services,RSG,4,1,6,0,0,0,ES,0,0,13500.6,13199.1,301.47,3299.81,26.46,53.7,1,0,0,0,1,1,1445.28,0,1,1,0,1,0,3,1,0,21.33,3,1,803
2018,Rite Aid,RAD,14,0,0,0,0,0,EG,0,0,0,0,0,0,3.44,34.56,0,0,0,0,0,0,15.27,0,0,0,0,1,0,0,0,1,0,0,0,46
2018,Rocket Companies,RKT,13,0,0,0,0,0,EG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,42
2018,Rockwell Automation,ROK,19,0,0,1,0,0,ESG,0,0,125.6,33.91,91.69,0,28.57,42.28,1,1,0,1,1,1,18.65,1,0,0,0,1,0,3,0,0,19.68,2,0,986
2018,Roper Technologies,ROP,12,0,0,1,0,0,EG,0,0,0,0,0,0,16.13,39.73,1,1,0,0,1,0,9.65,0,0,0,0,1,0,3,0,2,22.9,0,0,932
2018,Ross Stores,ROST,2,0,0,0,0,0,ESG,0,0,0,0,0,0,15.61,39.99,1,0,0,0,1,1,16.77,0,0,0,0,1,0,3,0,0,15.93,2,0,608
2018,RPM International,RPM,3,0,0,1,0,0,ESG,0,0,0,0,0,0,8.52,36.94,1,1,1,0,1,1,129.61,0,0,0,0,1,0,3,0,0,41.44,1,0,284
2018,Ryder System,R,18,1,5,0,0,0,ESG,0,0,868.79,749.9,118.89,10677.4,39.57,53.28,1,1,0,0,1,0,91.44,0,0,0,0,1,0,0,1,0,16.09,2,0,185
2018,S&P Global,SPGI,13,1,0,0,0,0,ESG,0,0,32.72,2.99,29.73,36.47,34.04,52.36,1,0,0,0,0,1,1.88,1,1,1,0,1,2,3,1,0,14.31,1,0,1237
2018,Salesforce,CRM,12,1,3,0,0,0,ESG,0,0,240,4,236,236,26.25,47.01,1,1,0,0,1,1,12.93,0,1,1,1,1,0,3,1,1,13.18,2,0,1254
2018,Sanmina,SANM,7,0,0,1,0,0,EG,0,0,0,0,0,0,0.33,31.71,0,0,0,0,0,0,54.2,1,0,0,0,1,0,0,0,2,0,0,0,66
2018,Science Applications International,SAIC,12,1,4,1,0,0,EG,0,0,9.97,0,0,0,1.75,31.02,0,0,0,0,0,0,2.29,0,0,0,0,1,2,0,0,2,22.17,0,0,83
2018,Seaboard,SEB,5,0,0,0,0,0,G,0,0,0,0,0,0,0,28.21,0,0,0,0,0,0,128.87,0,0,0,0,1,2,0,0,2,51.46,3,0,28
2018,Select Medical Holdings,SEM,6,0,0,1,0,0,EG,0,0,0,0,0,0,0,32.07,0,0,0,0,0,0,40.16,0,0,0,0,1,0,0,0,2,0,0,0,124
2018,Sempra,SRE,4,1,6,1,1,12250,ESG,0,0,6482,6000,482,51810,52.19,67.43,1,1,0,1,1,0,657.28,1,0,1,1,1,0,3,1,0,24.72,3,0,680
2018,SherwinWilliams,SHW,7,0,0,0,0,0,ESG,0,1,805.84,482.02,323.83,16.59,45.33,54.63,1,1,1,0,1,1,36.68,0,0,1,0,1,0,3,1,0,28.63,2,0,793
2018,Sinclair Broadcast Group,SBGI,11,0,0,0,0,0,ESG,0,0,0,0,0,0,0,27.43,0,0,0,0,0,0,9.7,0,0,0,0,1,0,0,0,0,0,0,0,59
2018,Sonic Automotive,SAH,19,0,0,1,0,0,EG,0,0,0,0,0,0,0.33,31.7,0,0,0,0,0,0,8.98,0,0,0,0,1,0,0,0,2,0,0,0,59
2018,Southern Company,SO,3,1,4,1,1,1.25,EG,0,0,102000,96600,0,4974.44,39.53,51.51,1,1,0,1,1,1,4211.12,1,0,1,0,1,0,3,1,1,33.09,2,0,307
2018,Southwest Airlines,LUV,18,0,0,1,0,0,ESG,0,0,20584.7,20537.7,46.97,217.8,58.77,61.9,1,0,0,0,1,0,1222.08,1,0,1,0,1,0,3,1,0,32.39,2,0,400
2018,SpartanNash,SPTN,5,0,0,0,0,0,ESG,0,0,0,0,0,0,0,32.84,0,0,1,0,0,0,44.67,0,0,0,0,1,0,0,0,2,0,0,0,97
2018,Sprouts Farmers Market,SFM,14,0,0,0,0,0,ESG,0,0,0,0,0,0,24.89,44.12,1,0,1,0,1,1,39.33,0,0,0,0,1,0,0,0,0,0,0,0,182
2018,Stanley Black & Decker,SWK,7,1,5,0,0,0,ESG,0,0,470.73,109.16,361.58,9061.56,47.33,50.81,1,1,0,0,1,0,24.73,1,0,0,0,1,2,3,0,0,25.75,1,0,664
2018,Starbucks,SBUX,5,1,5,0,0,0,ESG,0,0,1127.6,319.6,808,14198,33.83,50.59,1,1,1,1,1,1,53.04,1,1,1,1,1,0,3,0,0,24.83,3,0,909
2018,State Street,STT,13,0,0,0,0,0,ESG,0,0,88.49,9.81,78.68,95.89,41.77,54.39,1,1,0,0,1,1,6.24,0,0,1,0,1,0,3,1,0,22.27,2,0,854
2018,Steel Dynamics,STLD,8,0,0,0,0,0,E,0,0,4825.66,1863.05,2962.62,0,53.73,52.5,1,1,0,0,1,0,412.83,0,0,1,0,1,0,3,0,0,32.21,1,0,688
2018,StoneX,SNEX,13,0,0,0,0,0,EG,0,0,0,0,0,0,0,31.84,0,0,0,0,0,0,13.39,0,0,0,0,1,0,3,0,0,0,0,0,66
2018,Stryker,SYK,12,0,0,0,0,0,EG,0,0,0,0,0,0,15.28,37.44,1,0,0,0,1,0,29.94,0,1,0,0,1,0,3,0,0,28.52,3,0,675
2018,Synchrony Financial,SYF,13,1,3,0,0,0,ESG,0,1,27.49,1.75,25.74,12.44,10.03,39.56,1,1,0,0,1,1,0.64,0,0,0,0,1,0,3,0,0,17.22,2,0,712
2018,Sysco,SYY,7,1,4,0,0,0,ESG,0,0,1456.13,1138.28,317.85,14.63,46.63,54.33,1,1,0,1,1,1,30.13,0,0,0,0,1,0,3,1,0,12.06,2,0,606
2018,T. Rowe Price,TROW,13,0,0,1,0,0,ESG,0,0,32.96,2.15,30.8,8.02,21.2,46.38,1,1,0,0,1,1,3.51,1,0,1,0,1,2,3,0,0,17.05,1,0,841
2018,Talor Morrison Home,TMHC,9,0,0,0,0,0,ESG,0,0,0,0,0,0,16.79,42.02,1,1,0,1,1,0,4.68,0,0,0,0,1,0,0,1,0,0,0,0,142
2018,Targa Resources,TRGP,4,0,0,0,0,0,ESG,0,1,0,7200,0,37900,26.7,43.52,1,0,0,1,1,0,1243.26,0,0,1,0,1,0,3,1,0,33.98,2,0,237
2018,Target,TGT,16,0,0,1,0,0,ESG,0,0,2892.83,706.18,2186.65,13.23,47.72,59.09,1,1,1,1,1,0,26.49,1,1,1,0,1,0,3,1,0,14.72,3,0,1113
2018,TD Synnex,SNX,12,0,0,0,0,0,EG,0,0,0,0,0,0,0,32.69,0,0,0,0,0,0,10.01,1,0,0,0,1,0,0,0,0,11.48,2,0,110
2018,Tenet Healthcare,THC,6,0,0,1,0,0,EG,0,1,0,0,0,0,0.33,34.96,0,0,0,0,0,0,39.34,0,0,0,0,1,0,0,0,0,35.19,3,0,103
2018,Tenneco,TEN,19,0,0,0,0,0,ESG,0,0,1634.54,200.92,1433.61,0,18.76,42.63,1,1,0,0,1,0,75.6,0,0,0,0,1,0,0,1,0,0,0,0,54
2018,Tesla,TSLA,19,0,0,0,0,0,ESG,0,1,0,0,0,0,33.83,45.36,1,1,0,0,1,0,12.87,0,1,1,1,1,0,3,0,0,28.54,3,0,1128
2018,Texas Instruments,TXN,12,0,0,0,0,0,ESG,0,0,2268.37,1157.55,1110.82,0,61.88,65.86,1,1,1,1,1,1,147.83,0,0,1,0,1,2,3,1,0,19.93,2,0,1300
2018,Textron,TXT,19,0,0,0,0,0,ESG,0,0,678.34,203.2,475.15,0,31.5,47.67,1,0,0,0,1,0,43.36,1,0,0,0,1,0,3,0,0,33.81,2,0,241
2018,Thermo Fisher Scientific,TMO,6,0,0,0,0,0,ESG,0,0,488.21,155.26,332.95,0,21.26,46.3,1,1,1,0,1,1,19.92,1,1,0,0,1,0,3,0,0,13.52,3,0,1372
2018,Thor Industries,THO,19,0,0,0,0,0,E,0,0,0,0,0,0,0,35.31,0,0,0,0,0,0,24.05,1,0,1,0,1,0,0,0,0,29.21,0,0,122
2018,TJX,TJX,2,1,3,1,0,0,ESG,0,0,784.28,99.91,684.38,79.51,34.46,48.15,1,1,1,0,1,1,17.91,0,0,1,0,1,2,3,1,0,14.43,2,0,943
2018,Toll Brothers,TOL,9,0,0,1,0,0,EG,0,0,0,0,0,0,0,32.58,0,0,0,0,0,0,4.34,0,0,0,0,1,0,0,0,2,22.59,2,0,112
2018,Tractor Supply,TSCO,16,0,0,1,0,0,EG,0,0,265.8,76.31,189.49,0,12.87,39.3,1,1,1,0,1,1,24.57,1,0,0,0,1,0,3,0,2,13.76,2,0,922
2018,Travelers Cos.,TRV,1,0,0,1,0,0,ESG,0,0,55.47,25.29,29.88,18.58,34.25,57.33,0,1,0,0,0,0,1.13,1,0,1,0,1,2,3,1,2,20.52,1,0,847
2018,Truist Financial,TFC,13,1,4,0,0,0,ESG,0,0,0,0,0,0,2.08,37.73,1,1,0,0,1,1,12.87,1,0,0,0,1,0,3,0,0,18.16,2,0,832
2018,Tyson Foods,TSN,5,0,0,0,1,5000,ESG,0,0,6223.58,3496.31,2727.27,0,59.53,59.32,1,1,1,1,1,0,146.43,1,1,0,0,1,0,3,1,0,36.67,4,0,535
2018,U.S. Bancorp ,USB,13,1,6,0,0,0,ESG,0,0,350.52,63.33,287.19,85.86,34.31,48.23,1,0,0,0,0,0,11.37,1,0,0,0,0,0,3,0,0,30.05,3,0,723
2018,Uber Technologies,UBER,12,0,0,0,0,0,S,0,0,0,0,0,0,0.33,31.18,0,0,0,0,0,0,9.85,1,1,0,0,1,0,3,0,0,29.23,4,0,530
2018,UGI,UGI,3,1,4,1,0,0,ESG,0,0,1262.17,1261.48,0.68,0,18.3,41.74,1,1,0,0,0,1,245.07,0,0,1,0,1,0,3,1,0,34,2,0,479
2018,Ulta Beauty,ULTA,6,0,0,0,0,0,EG,0,0,0,0,0,0,0,34.67,0,0,0,0,0,0,18.74,0,0,0,0,1,0,3,0,2,15.46,2,0,645
2018,Union Pacific,UNP,18,1,5,1,0,0,ES,0,1,11759.2,10873.9,885.34,17.14,36.42,51.3,1,1,0,1,1,1,526.61,0,1,1,0,1,0,3,1,0,25.26,2,0,960
2018,United Airlines Holdings,UAL,18,1,6,0,0,0,ESG,0,0,33466.5,33273.1,193.48,6867.17,31.23,47.31,1,0,0,1,1,1,1166.03,1,0,1,0,1,0,0,1,0,30.1,2,0,154
2018,United Natural Foods,UNFI,5,1,3,0,0,0,EG,0,0,0,816.65,0,0,3.59,35.09,1,1,0,1,1,1,40.43,0,1,1,0,1,0,0,0,0,0,0,0,110
2018,United Rentals,URI,1,1,5,0,1,29550,ESG,0,0,375.74,334.55,41.19,5.4,50.47,52.53,1,1,0,0,1,0,51.12,0,0,0,0,1,0,3,1,0,18.45,1,0,804
2018,United States Steel ,X,7,1,6,1,0,0,ESG,0,0,35376,32210,3256,0,21.59,43.67,1,0,0,0,1,0,1838.32,1,0,0,0,1,0,0,1,2,34.79,3,0,56
2018,UnitedHealth Group,UNH,6,1,2,0,0,0,ES,0,0,167.69,13.93,153.75,298.68,32.89,50.45,1,1,1,0,1,1,1.72,1,1,0,0,1,2,3,0,0,17.54,3,0,1237
2018,Univar Solutions,UNVR,1,0,0,1,0,0,ESG,0,0,164.27,131.14,33.13,0,62.91,55.64,1,1,0,0,1,0,15.46,1,1,1,0,1,0,0,1,0,19.29,2,1,86
2018,Universal Health Services,UHS,6,0,0,1,0,0,ESG,0,0,0,0,0,0,0.91,33.17,1,0,0,0,1,1,57.44,0,0,0,0,1,0,3,0,2,32.9,3,0,380
2018,Unum Group,UNM,15,1,4,0,0,0,ESG,0,0,30.14,7.72,22.42,33.83,13.65,44.79,1,1,0,0,1,1,1.71,0,0,0,0,1,0,0,0,0,20.03,1,0,160
2018,UPS,UPS,1,0,0,1,0,0,EG,0,0,14635,13851,784,21783,51.68,64.65,1,1,1,1,1,1,295.07,0,0,1,1,0,2,3,1,1,19.5,2,0,932
2018,US Food Holding,USFD,5,1,3,0,0,0,ESG,0,0,765.8,586.8,179,0,28,43.06,1,0,1,0,0,1,28.3,0,0,0,0,1,0,0,0,0,13.37,1,0,126
2018,Valero Energy ,VLO,4,1,3,0,0,0,ESG,0,0,0,0,0,0,8.37,39.01,1,1,0,1,1,0,462.79,1,0,0,0,1,0,3,0,0,30.05,2,0,680
2018,Veritiv,VRTV,1,0,0,0,0,0,EG,0,0,0,0,0,0,14.38,39.15,0,0,1,0,0,1,14.5,0,0,0,0,1,0,3,0,0,0,0,0,56
2018,Verizon Communications,VZ,11,1,6,1,0,0,ESG,1,0,44418.82,385.24,4033.58,98.19,31.56,55.76,1,1,0,0,1,1,37.49,1,1,1,1,1,0,3,1,0,18.48,3,0,1111
2018,Vertex Pharmaceuticals,VRTX,6,0,0,0,0,0,ES,0,0,16.55,5.66,10.89,0,2.84,31.94,0,0,0,0,0,0,9.35,0,0,0,0,1,0,3,0,0,23.07,2,0,1101
2018,VF,VFC,2,0,0,0,0,0,ESG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.59,1,1,1,1,1,0,3,0,0,12.89,2,0,1019
2018,ViacomCBS,VIAB,1,1,3,0,0,0,ESG,0,0,0,0,0,0,14.38,36.89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20
2018,Viatris,VTRS,6,0,0,1,0,0,ESG,0,0,734,402,332,0,42.28,58.12,1,1,1,0,1,1,45.72,0,0,1,0,1,0,3,1,0,29.56,4,0,463
2018,Visa,V,13,1,4,0,0,0,ESG,0,1,63.23,8.62,54.6,224.16,26.16,45.97,1,1,0,0,1,1,3.32,1,1,1,1,1,2,3,1,0,16.07,3,0,1522
